1777,Karol,Mazur,2
1778,Michal,Nowak,2
1779,Katarzyna,Krawczyk,1
1780,Piotr,Kaczmarek,2
1781,Anna,Wojcik,3
1782,Marek,Kowalczyk,1
1783,Marek,Kaczmarek,3
1784,Piotr,Wozniak,2
1785,Sebastian,Krawczyk,3
1786,Katarzyna,Kowalczyk,2
1787,Sebastian,Wozniak,2
1788,Andrzej,Mazur,3
1789,Piotr,Dudek,1
1790,Sebastian,Nowak,2
1791,Sebastian,Krawczyk,1
1792,Michal,Mazur,1
1793,Pawel,Krawczyk,1
1794,Karol,Kowalczyk,1
1795,Katarzyna,Wojcik,3
1796,Tomasz,Dudek,2
1797,Anna,Adamczyk,2
1798,Anna,Kaczmarek,1
1799,Rafal,Kaczmarek,3
1800,Andrzej,Adamczyk,1
1801,Rafal,Krawczyk,3
1802,Andrzej,Wozniak,1
1803,Anna,Wojcik,3
1804,Jan,Krawczyk,2
1805,Sebastian,Dudek,1
1806,Andrzej,Nowak,1
1807,Karol,Dudek,3
1808,Tomasz,Krawczyk,1
1809,Marek,Nowak,2
1810,Karol,Mazur,1
1811,Piotr,Wozniak,1
1812,Anna,Wozniak,2
1813,Anna,Wojcik,2
1814,Kamil,Dudek,3
1815,Rafal,Adamczyk,2
1816,Rafal,Wojcik,1
1817,Jan,Nowak,2
1818,Pawel,Nowak,2
1819,Kamil,Mazur,1
1820,Sebastian,Adamczyk,1
1821,Jan,Kaczmarek,1
1822,Sebastian,Wojcik,2
1823,Katarzyna,Nowak,1
1824,Michal,Wojcik,2
1825,Tomasz,Nowak,3
1826,Piotr,Wojcik,1
1827,Pawel,Nowak,3
1828,Pawel,Wojcik,1
1829,Kamil,Nowak,3
1830,Sebastian,Dudek,3
1831,Karol,Mazur,3
1832,Jan,Adamczyk,1
1833,Marek,Kaczmarek,3
1834,Piotr,Wojcik,2
1835,Anna,Wojcik,2
1836,Rafal,Wozniak,3
1837,Marek,Dudek,2
1838,Jan,Wojcik,1
1839,Karol,Dudek,3
1840,Marek,Kowalczyk,1
1841,Karol,Dudek,1
1842,Kamil,Krawczyk,2
1843,Katarzyna,Kowalczyk,1
1844,Tomasz,Nowak,1
1845,Karol,Kowalczyk,3
1846,Andrzej,Kaczmarek,2
1847,Andrzej,Wojcik,3
1848,Marek,Mazur,3
1849,Pawel,Nowak,1
1850,Rafal,Mazur,1
1851,Katarzyna,Kaczmarek,1
1852,Pawel,Kaczmarek,1
1853,Tomasz,Wozniak,1
1854,Katarzyna,Wojcik,2
1855,Michal,Krawczyk,3
1856,Andrzej,Krawczyk,1
1857,Anna,Kaczmarek,2
1858,Tomasz,Wojcik,2
1859,Pawel,Wojcik,3
1860,Andrzej,Wojcik,1
1861,Marek,Nowak,3
1862,Anna,Mazur,2
1863,Katarzyna,Adamczyk,3
1864,Sebastian,Kaczmarek,3
1865,Andrzej,Wojcik,3
1866,Pawel,Mazur,1
1867,Pawel,Kowalczyk,2
1868,Tomasz,Dudek,2
1869,Kamil,Mazur,3
1870,Marek,Wojcik,2
1871,Pawel,Kowalczyk,2
1872,Piotr,Adamczyk,3
1873,Katarzyna,Kowalczyk,1
1874,Katarzyna,Mazur,1
1875,Andrzej,Dudek,2
1876,Michal,Wozniak,1
1877,Sebastian,Kaczmarek,3
1878,Rafal,Adamczyk,3
1879,Rafal,Wojcik,2
1880,Andrzej,Krawczyk,2
1881,Rafal,Mazur,1
1882,Andrzej,Nowak,1
1883,Piotr,Wojcik,2
1884,Anna,Adamczyk,2
1885,Piotr,Kowalczyk,1
1886,Jan,Krawczyk,1
1887,Tomasz,Adamczyk,3
1888,Tomasz,Wojcik,3
1889,Piotr,Wojcik,2
1890,Katarzyna,Krawczyk,1
1891,Karol,Wojcik,2
1892,Andrzej,Wojcik,1
1893,Katarzyna,Mazur,2
1894,Kamil,Wojcik,1
1895,Kamil,Nowak,2
1896,Katarzyna,Kaczmarek,1
1897,Anna,Krawczyk,1
1898,Michal,Nowak,2
1899,Pawel,Adamczyk,3
1900,Katarzyna,Wozniak,2
1901,Karol,Wozniak,1
1902,Tomasz,Kaczmarek,3
1903,Marek,Wozniak,2
1904,Andrzej,Nowak,2
1905,Tomasz,Mazur,2
1906,Sebastian,Wojcik,3
1907,Andrzej,Adamczyk,2
1908,Katarzyna,Dudek,3
1909,Andrzej,Kaczmarek,2
1910,Andrzej,Adamczyk,1
1911,Sebastian,Kowalczyk,1
1912,Pawel,Dudek,2
1913,Marek,Kowalczyk,3
1914,Sebastian,Krawczyk,2
1915,Karol,Nowak,1
1916,Rafal,Nowak,2
1917,Anna,Kaczmarek,2
1918,Andrzej,Kowalczyk,2
1919,Jan,Adamczyk,3
1920,Karol,Kowalczyk,3
1921,Michal,Kowalczyk,3
1922,Marek,Nowak,1
1923,Marek,Wojcik,1
1924,Pawel,Nowak,2
1925,Piotr,Wozniak,1
1926,Andrzej,Adamczyk,2
1927,Marek,Adamczyk,2
1928,Kamil,Krawczyk,2
1929,Katarzyna,Mazur,1
1930,Tomasz,Mazur,1
1931,Katarzyna,Wozniak,2
1932,Pawel,Wojcik,3
1933,Jan,Kaczmarek,2
1934,Rafal,Dudek,3
1935,Katarzyna,Wozniak,1
1936,Jan,Dudek,3
1937,Piotr,Kowalczyk,1
1938,Andrzej,Kaczmarek,2
1939,Katarzyna,Kowalczyk,2
1940,Rafal,Adamczyk,1
1941,Tomasz,Kowalczyk,2
1942,Anna,Wojcik,3
1943,Katarzyna,Mazur,2
1944,Tomasz,Kowalczyk,2
1945,Katarzyna,Mazur,3
1946,Piotr,Kaczmarek,2
1947,Andrzej,Kowalczyk,3
1948,Pawel,Mazur,3
1949,Karol,Wojcik,1
1950,Jan,Mazur,3
1951,Kamil,Kaczmarek,2
1952,Kamil,Dudek,1
1953,Anna,Mazur,2
1954,Sebastian,Wozniak,1
1955,Pawel,Krawczyk,2
1956,Anna,Mazur,1
1957,Piotr,Kowalczyk,1
1958,Sebastian,Wozniak,1
1959,Andrzej,Kowalczyk,3
1960,Katarzyna,Kaczmarek,3
1961,Sebastian,Kaczmarek,1
1962,Sebastian,Adamczyk,2
1963,Karol,Mazur,1
1964,Karol,Mazur,1
1965,Katarzyna,Wojcik,2
1966,Michal,Krawczyk,2
1967,Marek,Krawczyk,2
1968,Katarzyna,Dudek,2
1969,Katarzyna,Wozniak,1
1970,Jan,Wozniak,3
1971,Karol,Kaczmarek,2
1972,Michal,Kaczmarek,2
1973,Sebastian,Adamczyk,2
1974,Pawel,Dudek,1
1975,Marek,Dudek,1
1976,Michal,Kaczmarek,3
1977,Marek,Kowalczyk,1
1978,Sebastian,Dudek,3
1979,Jan,Mazur,2
1980,Jan,Nowak,3
1981,Marek,Wozniak,3
1982,Rafal,Dudek,3
1983,Kamil,Kowalczyk,2
1984,Andrzej,Wojcik,1
1985,Andrzej,Kowalczyk,3
1986,Anna,Kowalczyk,3
1987,Kamil,Dudek,2
1988,Sebastian,Wojcik,1
1989,Sebastian,Wojcik,3
1990,Sebastian,Nowak,2
1991,Michal,Wojcik,1
1992,Pawel,Nowak,2
1993,Andrzej,Wozniak,1
1994,Tomasz,Nowak,2
1995,Katarzyna,Kaczmarek,3
1996,Piotr,Wojcik,2
1997,Andrzej,Kaczmarek,3
1998,Jan,Nowak,3
1999,Katarzyna,Kaczmarek,3
2000,Anna,Kowalczyk,3
2001,Jan,Nowak,3
2002,Andrzej,Wojcik,1
2003,Piotr,Kowalczyk,1
2004,Marek,Krawczyk,1
2005,Anna,Wozniak,3
2006,Piotr,Wojcik,1
2007,Marek,Nowak,1
2008,Pawel,Krawczyk,3
2009,Tomasz,Wojcik,2
2010,Piotr,Adamczyk,3
2011,Kamil,Dudek,2
2012,Pawel,Wojcik,2
2013,Anna,Kowalczyk,1
2014,Pawel,Nowak,3
2015,Karol,Nowak,2
2016,Karol,Wojcik,1
2017,Katarzyna,Krawczyk,3
2018,Jan,Kowalczyk,3
2019,Andrzej,Mazur,1
2020,Marek,Kaczmarek,3
2021,Pawel,Kaczmarek,3
2022,Katarzyna,Krawczyk,3
2023,Marek,Wojcik,2
2024,Michal,Dudek,1
2025,Piotr,Dudek,1
2026,Kamil,Mazur,3
2027,Sebastian,Nowak,3
2028,Sebastian,Mazur,3
2029,Anna,Mazur,2
2030,Anna,Adamczyk,2
2031,Michal,Krawczyk,3
2032,Tomasz,Kaczmarek,1
2033,Andrzej,Kowalczyk,1
2034,Pawel,Dudek,2
2035,Kamil,Krawczyk,2
2036,Katarzyna,Dudek,2
2037,Jan,Kowalczyk,3
2038,Andrzej,Mazur,2
2039,Michal,Adamczyk,3
2040,Katarzyna,Krawczyk,1
2041,Andrzej,Mazur,2
2042,Karol,Krawczyk,1
2043,Sebastian,Wozniak,2
2044,Pawel,Adamczyk,2
2045,Rafal,Mazur,1
2046,Pawel,Wozniak,1
2047,Sebastian,Krawczyk,2
2048,Rafal,Krawczyk,2
2049,Sebastian,Wojcik,1
2050,Piotr,Mazur,3
2051,Anna,Wojcik,3
2052,Anna,Kowalczyk,1
2053,Michal,Dudek,3
2054,Katarzyna,Kaczmarek,3
2055,Michal,Dudek,3
2056,Andrzej,Krawczyk,2
2057,Andrzej,Wozniak,1
2058,Karol,Wojcik,2
2059,Piotr,Wojcik,1
2060,Karol,Dudek,3
2061,Kamil,Mazur,2
2062,Anna,Wojcik,3
2063,Pawel,Dudek,2
2064,Jan,Mazur,3
2065,Pawel,Kaczmarek,3
2066,Tomasz,Mazur,2
2067,Sebastian,Nowak,2
2068,Rafal,Nowak,3
2069,Michal,Dudek,2
2070,Jan,Adamczyk,2
2071,Piotr,Adamczyk,1
2072,Piotr,Kaczmarek,1
2073,Pawel,Adamczyk,3
2074,Michal,Nowak,1
2075,Pawel,Kowalczyk,1
2076,Jan,Krawczyk,1
2077,Rafal,Nowak,3
2078,Andrzej,Wojcik,3
2079,Tomasz,Nowak,2
2080,Kamil,Mazur,1
2081,Piotr,Wojcik,1
2082,Katarzyna,Wozniak,2
2083,Piotr,Kaczmarek,1
2084,Pawel,Mazur,2
2085,Jan,Kowalczyk,3
2086,Kamil,Krawczyk,1
2087,Kamil,Dudek,3
2088,Jan,Wozniak,2
2089,Andrzej,Dudek,2
2090,Pawel,Krawczyk,2
2091,Michal,Krawczyk,1
2092,Michal,Wozniak,1
2093,Marek,Kowalczyk,3
2094,Sebastian,Kaczmarek,3
2095,Piotr,Kowalczyk,2
2096,Sebastian,Mazur,3
2097,Marek,Mazur,3
2098,Karol,Kaczmarek,3
2099,Tomasz,Wozniak,3
2100,Piotr,Wozniak,1
2101,Michal,Nowak,3
2102,Karol,Nowak,3
2103,Marek,Wojcik,3
2104,Karol,Wozniak,3
2105,Rafal,Kaczmarek,1
2106,Andrzej,Dudek,2
2107,Michal,Kaczmarek,2
2108,Michal,Adamczyk,2
2109,Marek,Wojcik,3
2110,Jan,Wojcik,1
2111,Katarzyna,Wozniak,3
2112,Jan,Nowak,2
2113,Sebastian,Krawczyk,1
2114,Katarzyna,Nowak,2
2115,Andrzej,Mazur,1
2116,Piotr,Dudek,3
2117,Pawel,Nowak,2
2118,Andrzej,Adamczyk,2
2119,Tomasz,Krawczyk,1
2120,Kamil,Wojcik,2
2121,Sebastian,Wozniak,2
2122,Rafal,Nowak,3
2123,Marek,Kowalczyk,1
2124,Rafal,Kaczmarek,3
2125,Kamil,Adamczyk,1
2126,Andrzej,Kaczmarek,1
2127,Karol,Kowalczyk,2
2128,Marek,Kaczmarek,2
2129,Andrzej,Kowalczyk,3
2130,Karol,Wojcik,3
2131,Piotr,Wozniak,1
2132,Karol,Mazur,1
2133,Tomasz,Kaczmarek,3
2134,Katarzyna,Adamczyk,3
2135,Jan,Kowalczyk,1
2136,Marek,Nowak,2
2137,Rafal,Nowak,3
2138,Jan,Krawczyk,2
2139,Tomasz,Mazur,2
2140,Karol,Wojcik,2
2141,Piotr,Kaczmarek,1
2142,Rafal,Wozniak,3
2143,Andrzej,Kowalczyk,3
2144,Karol,Wojcik,3
2145,Sebastian,Wojcik,3
2146,Piotr,Kowalczyk,3
2147,Kamil,Wojcik,3
2148,Jan,Adamczyk,1
2149,Andrzej,Kaczmarek,1
2150,Anna,Wozniak,3
2151,Andrzej,Wojcik,2
2152,Kamil,Dudek,3
2153,Piotr,Mazur,2
2154,Jan,Wozniak,1
2155,Karol,Wojcik,1
2156,Andrzej,Kaczmarek,3
2157,Tomasz,Krawczyk,3
2158,Sebastian,Wojcik,2
2159,Pawel,Adamczyk,2
2160,Marek,Dudek,1
2161,Andrzej,Mazur,2
2162,Tomasz,Mazur,2
2163,Andrzej,Wojcik,3
2164,Anna,Nowak,1
2165,Jan,Kowalczyk,1
2166,Tomasz,Adamczyk,2
2167,Karol,Wojcik,1
2168,Tomasz,Kaczmarek,2
2169,Piotr,Kaczmarek,2
2170,Sebastian,Wozniak,3
2171,Rafal,Nowak,3
2172,Sebastian,Kowalczyk,2
2173,Andrzej,Adamczyk,3
2174,Rafal,Wojcik,2
2175,Karol,Wozniak,1
2176,Anna,Dudek,1
2177,Pawel,Kaczmarek,3
2178,Jan,Kowalczyk,3
2179,Sebastian,Krawczyk,1
2180,Pawel,Wozniak,2
2181,Pawel,Kowalczyk,2
2182,Marek,Nowak,2
2183,Tomasz,Krawczyk,1
2184,Anna,Nowak,2
2185,Katarzyna,Wozniak,2
2186,Tomasz,Dudek,1
2187,Marek,Mazur,2
2188,Marek,Krawczyk,1
2189,Pawel,Kowalczyk,1
2190,Anna,Wozniak,1
2191,Anna,Dudek,3
2192,Karol,Nowak,3
2193,Piotr,Dudek,2
2194,Katarzyna,Wojcik,1
2195,Pawel,Krawczyk,3
2196,Pawel,Krawczyk,1
2197,Tomasz,Wozniak,2
2198,Jan,Dudek,1
2199,Pawel,Wozniak,2
2200,Andrzej,Kaczmarek,2
2201,Michal,Mazur,1
2202,Michal,Adamczyk,3
2203,Sebastian,Adamczyk,3
2204,Anna,Nowak,3
2205,Karol,Kaczmarek,1
2206,Katarzyna,Wozniak,3
2207,Piotr,Kowalczyk,2
2208,Pawel,Adamczyk,3
2209,Jan,Dudek,1
2210,Karol,Kaczmarek,3
2211,Jan,Dudek,3
2212,Katarzyna,Adamczyk,3
2213,Kamil,Krawczyk,3
2214,Sebastian,Nowak,1
2215,Pawel,Mazur,3
2216,Rafal,Adamczyk,2
2217,Andrzej,Dudek,2
2218,Karol,Adamczyk,3
2219,Michal,Kaczmarek,3
2220,Tomasz,Nowak,1
2221,Andrzej,Wozniak,3
2222,Andrzej,Dudek,3
2223,Michal,Dudek,3
2224,Karol,Dudek,1
2225,Kamil,Adamczyk,3
2226,Anna,Wozniak,2
2227,Pawel,Adamczyk,1
2228,Jan,Dudek,1
2229,Rafal,Mazur,3
2230,Piotr,Mazur,1
2231,Michal,Kaczmarek,1
2232,Piotr,Kowalczyk,1
2233,Kamil,Adamczyk,1
2234,Katarzyna,Krawczyk,3
2235,Tomasz,Dudek,3
2236,Andrzej,Wojcik,2
2237,Karol,Kowalczyk,2
2238,Tomasz,Mazur,2
2239,Piotr,Dudek,1
2240,Marek,Krawczyk,3
2241,Katarzyna,Mazur,2
2242,Piotr,Nowak,1
2243,Michal,Wozniak,1
2244,Rafal,Kaczmarek,2
2245,Anna,Kaczmarek,3
2246,Michal,Mazur,2
2247,Katarzyna,Nowak,2
2248,Sebastian,Wojcik,2
2249,Katarzyna,Nowak,2
2250,Piotr,Kowalczyk,1
2251,Rafal,Kowalczyk,2
2252,Pawel,Dudek,1
2253,Katarzyna,Wojcik,2
2254,Jan,Nowak,3
2255,Andrzej,Wojcik,2
2256,Katarzyna,Dudek,1
2257,Katarzyna,Kowalczyk,1
2258,Rafal,Kowalczyk,1
2259,Michal,Wozniak,2
2260,Rafal,Krawczyk,3
2261,Marek,Dudek,3
2262,Rafal,Kowalczyk,2
2263,Karol,Wojcik,3
2264,Pawel,Kaczmarek,2
2265,Karol,Mazur,3
2266,Andrzej,Nowak,1
2267,Marek,Nowak,1
2268,Michal,Krawczyk,2
2269,Marek,Nowak,1
2270,Anna,Kowalczyk,1
2271,Karol,Kaczmarek,3
2272,Karol,Mazur,2
2273,Rafal,Kowalczyk,1
2274,Karol,Kaczmarek,2
2275,Marek,Wozniak,2
2276,Andrzej,Adamczyk,2
2277,Pawel,Nowak,1
2278,Tomasz,Dudek,3
2279,Piotr,Nowak,2
2280,Anna,Kowalczyk,1
2281,Michal,Nowak,3
2282,Katarzyna,Krawczyk,3
2283,Pawel,Dudek,1
2284,Pawel,Wojcik,3
2285,Andrzej,Dudek,2
2286,Karol,Kowalczyk,2
2287,Tomasz,Dudek,3
2288,Katarzyna,Mazur,3
2289,Katarzyna,Krawczyk,3
2290,Katarzyna,Kaczmarek,2
2291,Sebastian,Kaczmarek,3
2292,Sebastian,Krawczyk,1
2293,Jan,Dudek,2
2294,Anna,Mazur,3
2295,Jan,Adamczyk,1
2296,Piotr,Mazur,2
2297,Rafal,Dudek,3
2298,Michal,Kowalczyk,2
2299,Michal,Wozniak,2
2300,Andrzej,Kaczmarek,2
2301,Karol,Kaczmarek,3
2302,Katarzyna,Dudek,2
2303,Pawel,Wojcik,1
2304,Rafal,Kaczmarek,2
2305,Tomasz,Kaczmarek,2
2306,Marek,Dudek,2
2307,Katarzyna,Kaczmarek,1
2308,Michal,Adamczyk,3
2309,Anna,Nowak,1
2310,Pawel,Dudek,2
2311,Andrzej,Nowak,1
2312,Michal,Krawczyk,2
2313,Anna,Kowalczyk,2
2314,Kamil,Krawczyk,1
2315,Kamil,Adamczyk,2
2316,Sebastian,Wojcik,3
2317,Karol,Adamczyk,3
2318,Pawel,Kaczmarek,3
2319,Anna,Wojcik,1
2320,Karol,Kaczmarek,3
2321,Katarzyna,Wojcik,2
2322,Rafal,Kaczmarek,1
2323,Piotr,Krawczyk,2
2324,Jan,Krawczyk,1
2325,Marek,Mazur,2
2326,Marek,Wojcik,3
2327,Piotr,Mazur,2
2328,Michal,Nowak,1
2329,Jan,Adamczyk,1
2330,Piotr,Mazur,2
2331,Rafal,Mazur,2
2332,Marek,Wojcik,3
2333,Karol,Kaczmarek,1
2334,Michal,Krawczyk,2
2335,Marek,Nowak,2
2336,Marek,Nowak,3
2337,Anna,Kowalczyk,3
2338,Marek,Mazur,2
2339,Tomasz,Wojcik,3
2340,Rafal,Wozniak,1
2341,Marek,Kaczmarek,1
2342,Michal,Mazur,1
2343,Marek,Krawczyk,1
2344,Pawel,Kowalczyk,1
2345,Marek,Dudek,2
2346,Piotr,Mazur,2
2347,Pawel,Kaczmarek,2
2348,Anna,Wojcik,2
2349,Jan,Adamczyk,1
2350,Kamil,Nowak,3
2351,Pawel,Dudek,1
2352,Andrzej,Mazur,1
2353,Kamil,Nowak,1
2354,Piotr,Nowak,1
2355,Katarzyna,Kaczmarek,3
2356,Pawel,Wojcik,3
2357,Karol,Wojcik,2
2358,Kamil,Krawczyk,3
2359,Kamil,Wojcik,2
2360,Tomasz,Mazur,1
2361,Pawel,Adamczyk,1
2362,Tomasz,Kaczmarek,3
2363,Tomasz,Krawczyk,1
2364,Michal,Mazur,3
2365,Jan,Kowalczyk,1
2366,Marek,Mazur,1
2367,Piotr,Wozniak,3
2368,Pawel,Dudek,1
2369,Pawel,Kaczmarek,1
2370,Andrzej,Adamczyk,2
2371,Katarzyna,Kowalczyk,3
2372,Jan,Dudek,2
2373,Anna,Mazur,2
2374,Tomasz,Kaczmarek,2
2375,Sebastian,Dudek,2
2376,Tomasz,Mazur,2
2377,Rafal,Wozniak,1
2378,Tomasz,Wojcik,3
2379,Anna,Krawczyk,2
2380,Jan,Nowak,1
2381,Pawel,Adamczyk,2
2382,Pawel,Mazur,3
2383,Anna,Dudek,2
2384,Michal,Wozniak,1
2385,Piotr,Adamczyk,2
2386,Anna,Dudek,2
2387,Karol,Kaczmarek,1
2388,Sebastian,Mazur,2
2389,Andrzej,Wojcik,1
2390,Marek,Wojcik,3
2391,Andrzej,Wojcik,3
2392,Tomasz,Dudek,1
2393,Marek,Wozniak,2
2394,Rafal,Nowak,1
2395,Piotr,Wozniak,2
2396,Kamil,Krawczyk,2
2397,Pawel,Adamczyk,2
2398,Kamil,Mazur,1
2399,Marek,Kowalczyk,2
2400,Tomasz,Wojcik,1
2401,Katarzyna,Kowalczyk,2
2402,Katarzyna,Dudek,1
2403,Rafal,Kaczmarek,2
2404,Jan,Mazur,3
2405,Anna,Mazur,3
2406,Karol,Mazur,1
2407,Anna,Adamczyk,3
2408,Andrzej,Kowalczyk,3
2409,Rafal,Nowak,1
2410,Pawel,Kaczmarek,2
2411,Pawel,Dudek,2
2412,Andrzej,Kowalczyk,3
2413,Kamil,Adamczyk,1
2414,Karol,Kaczmarek,2
2415,Karol,Mazur,2
2416,Katarzyna,Kowalczyk,1
2417,Katarzyna,Krawczyk,2
2418,Piotr,Kowalczyk,1
2419,Marek,Wojcik,1
2420,Piotr,Wozniak,2
2421,Marek,Mazur,1
2422,Piotr,Dudek,1
2423,Anna,Dudek,3
2424,Jan,Krawczyk,2
2425,Marek,Kowalczyk,1
2426,Anna,Adamczyk,2
2427,Katarzyna,Dudek,3
2428,Karol,Kowalczyk,3
2429,Tomasz,Krawczyk,1
2430,Karol,Wozniak,3
2431,Piotr,Adamczyk,2
2432,Jan,Mazur,2
2433,Jan,Wojcik,1
2434,Anna,Krawczyk,2
2435,Tomasz,Krawczyk,3
2436,Sebastian,Krawczyk,2
2437,Pawel,Kaczmarek,1
2438,Katarzyna,Wojcik,2
2439,Andrzej,Wojcik,3
2440,Kamil,Mazur,3
2441,Katarzyna,Kaczmarek,2
2442,Michal,Kaczmarek,1
2443,Michal,Kaczmarek,3
2444,Karol,Kaczmarek,2
2445,Karol,Nowak,3
2446,Katarzyna,Adamczyk,3
2447,Rafal,Mazur,2
2448,Marek,Dudek,1
2449,Pawel,Krawczyk,2
2450,Pawel,Wojcik,3
2451,Katarzyna,Nowak,3
2452,Marek,Wojcik,1
2453,Marek,Dudek,2
2454,Katarzyna,Nowak,3
2455,Tomasz,Dudek,2
2456,Rafal,Kaczmarek,1
2457,Katarzyna,Kowalczyk,3
2458,Sebastian,Wozniak,2
2459,Rafal,Wojcik,2
2460,Sebastian,Adamczyk,2
2461,Sebastian,Kowalczyk,2
2462,Rafal,Kowalczyk,2
2463,Kamil,Krawczyk,1
2464,Andrzej,Krawczyk,1
2465,Pawel,Mazur,1
2466,Tomasz,Krawczyk,3
2467,Jan,Mazur,1
2468,Pawel,Dudek,1
2469,Anna,Dudek,1
2470,Michal,Dudek,1
2471,Andrzej,Kowalczyk,1
2472,Rafal,Mazur,2
2473,Andrzej,Krawczyk,2
2474,Rafal,Dudek,1
2475,Anna,Nowak,3
2476,Rafal,Kowalczyk,2
2477,Andrzej,Krawczyk,1
2478,Marek,Wozniak,3
2479,Marek,Kaczmarek,1
2480,Jan,Kowalczyk,3
2481,Katarzyna,Nowak,3
2482,Jan,Wojcik,2
2483,Marek,Wozniak,1
2484,Anna,Kowalczyk,3
2485,Piotr,Adamczyk,2
2486,Michal,Wojcik,3
2487,Karol,Wojcik,2
2488,Anna,Kowalczyk,1
2489,Pawel,Krawczyk,1
2490,Rafal,Kaczmarek,3
2491,Andrzej,Kowalczyk,1
2492,Anna,Wojcik,1
2493,Tomasz,Kaczmarek,2
2494,Sebastian,Kaczmarek,1
2495,Michal,Kaczmarek,2
2496,Katarzyna,Nowak,3
2497,Kamil,Dudek,2
2498,Karol,Mazur,2
2499,Karol,Wojcik,1
2500,Anna,Dudek,1
2501,Anna,Wozniak,2
2502,Karol,Kowalczyk,3
2503,Pawel,Mazur,1
2504,Anna,Wojcik,1
2505,Anna,Wozniak,1
2506,Andrzej,Mazur,3
2507,Kamil,Kowalczyk,3
2508,Rafal,Kowalczyk,3
2509,Sebastian,Nowak,2
2510,Karol,Kowalczyk,2
2511,Marek,Dudek,2
2512,Rafal,Krawczyk,2
2513,Anna,Nowak,3
2514,Tomasz,Kowalczyk,3
2515,Tomasz,Wozniak,1
2516,Andrzej,Wozniak,2
2517,Michal,Kowalczyk,3
2518,Marek,Dudek,2
2519,Michal,Adamczyk,2
2520,Tomasz,Kowalczyk,2
2521,Andrzej,Mazur,1
2522,Anna,Kaczmarek,3
2523,Pawel,Dudek,1
2524,Katarzyna,Wozniak,3
2525,Tomasz,Adamczyk,1
2526,Rafal,Kaczmarek,1
2527,Karol,Kaczmarek,2
2528,Tomasz,Nowak,2
2529,Kamil,Adamczyk,2
2530,Sebastian,Adamczyk,1
2531,Rafal,Kowalczyk,3
2532,Piotr,Wojcik,3
2533,Andrzej,Wojcik,1
2534,Anna,Kaczmarek,1
2535,Sebastian,Adamczyk,2
2536,Tomasz,Adamczyk,1
2537,Karol,Krawczyk,2
2538,Anna,Nowak,3
2539,Piotr,Wojcik,1
2540,Pawel,Dudek,3
2541,Tomasz,Krawczyk,2
2542,Pawel,Adamczyk,1
2543,Pawel,Adamczyk,2
2544,Pawel,Wozniak,3
2545,Pawel,Mazur,3
2546,Anna,Mazur,2
2547,Katarzyna,Kowalczyk,3
2548,Tomasz,Kowalczyk,1
2549,Karol,Wozniak,1
2550,Tomasz,Wojcik,3
2551,Rafal,Dudek,1
2552,Karol,Adamczyk,1
2553,Piotr,Dudek,1
2554,Kamil,Wozniak,3
2555,Katarzyna,Krawczyk,2
2556,Andrzej,Kaczmarek,1
2557,Tomasz,Wojcik,1
2558,Sebastian,Wojcik,1
2559,Andrzej,Adamczyk,3
2560,Katarzyna,Nowak,3
2561,Sebastian,Dudek,3
2562,Karol,Mazur,3
2563,Jan,Wojcik,3
2564,Tomasz,Krawczyk,3
2565,Michal,Krawczyk,2
2566,Katarzyna,Dudek,1
2567,Kamil,Mazur,1
2568,Kamil,Dudek,3
2569,Anna,Kaczmarek,1
2570,Rafal,Mazur,3
2571,Tomasz,Kaczmarek,3
2572,Kamil,Kaczmarek,1
2573,Michal,Wojcik,3
2574,Sebastian,Adamczyk,2
2575,Sebastian,Adamczyk,3
2576,Sebastian,Mazur,2
2577,Tomasz,Kaczmarek,1
2578,Marek,Mazur,3
2579,Andrzej,Mazur,3
2580,Michal,Nowak,2
2581,Rafal,Adamczyk,3
2582,Pawel,Kowalczyk,1
2583,Piotr,Wojcik,1
2584,Rafal,Wozniak,3
2585,Marek,Kowalczyk,2
2586,Rafal,Krawczyk,1
2587,Marek,Dudek,2
2588,Katarzyna,Mazur,2
2589,Anna,Wozniak,1
2590,Marek,Wojcik,1
2591,Michal,Wozniak,2
2592,Karol,Kowalczyk,2
2593,Pawel,Kaczmarek,2
2594,Anna,Kowalczyk,1
2595,Kamil,Adamczyk,3
2596,Pawel,Wojcik,2
2597,Piotr,Nowak,1
2598,Michal,Adamczyk,1
2599,Tomasz,Wojcik,3
2600,Jan,Wojcik,3
2601,Katarzyna,Kowalczyk,1
2602,Rafal,Adamczyk,2
2603,Anna,Adamczyk,2
2604,Piotr,Krawczyk,3
2605,Kamil,Wojcik,1
2606,Anna,Dudek,2
2607,Rafal,Mazur,3
2608,Andrzej,Mazur,1
2609,Rafal,Wozniak,3
2610,Jan,Adamczyk,2
2611,Kamil,Kaczmarek,2
2612,Andrzej,Kowalczyk,3
2613,Rafal,Kowalczyk,3
2614,Rafal,Mazur,2
2615,Marek,Krawczyk,2
2616,Jan,Mazur,1
2617,Michal,Adamczyk,1
2618,Michal,Mazur,1
2619,Marek,Kowalczyk,2
2620,Andrzej,Adamczyk,3
2621,Tomasz,Wozniak,2
2622,Anna,Kowalczyk,2
2623,Rafal,Wozniak,1
2624,Rafal,Dudek,3
2625,Anna,Adamczyk,1
2626,Karol,Kowalczyk,1
2627,Andrzej,Nowak,3
2628,Katarzyna,Kaczmarek,1
2629,Pawel,Krawczyk,2
2630,Michal,Kowalczyk,1
